,y_pred,y_true,W11(avg1_short),W12(max1_short),W21(avg2_long),W22(max2_long)
0,[0.19082396],0.21029702,0.9760358,0.023964243,0.16937853,0.8306214
1,[0.18005164],0.29667836,0.9843274,0.015672682,0.13615423,0.8638457
2,[0.26844072],0.23215806,0.49352103,0.506479,0.8002616,0.19973832
3,[0.23949069],0.26405406,0.9656561,0.03434394,0.29457062,0.7054294
4,[0.2517738],0.2504236,0.96514213,0.03485789,0.34849834,0.65150166
5,[0.26632565],0.28485233,0.92143816,0.078561805,0.30341336,0.6965866
6,[0.27835667],0.3284354,0.90851295,0.091487035,0.56120545,0.4387946
7,[0.29242715],0.28242218,0.90608585,0.09391417,0.3453762,0.65462387
8,[0.3221891],0.26886457,0.49365902,0.5063409,0.6993571,0.3006429
9,[0.2833487],0.2363064,0.880399,0.11960102,0.42968714,0.57031286
10,[0.26065376],0.1976498,0.9517214,0.048278626,0.29901516,0.70098484
11,[0.22937036],0.21495521,0.9519672,0.04803288,0.20420693,0.7957931
12,[0.2289364],0.2575781,0.96530116,0.0346988,0.29481235,0.7051876
13,[0.23977782],0.20518184,0.9542923,0.045707755,0.24272926,0.75727075
14,[0.21759272],0.21605438,0.97626626,0.023733748,0.27433982,0.7256602
15,[0.21183354],0.25489974,0.97574425,0.024255741,0.24219023,0.75780976
16,[0.23420794],0.24383843,0.93345124,0.06654872,0.2781788,0.7218212
17,[0.23438382],0.32101262,0.96275276,0.037247296,0.28260583,0.7173942
18,[0.2963576],0.30116117,0.4925407,0.5074594,0.7196442,0.28035578
19,[0.2835101],0.26291183,0.88994217,0.110057846,0.4321542,0.5678458
20,[0.30169424],0.31431818,0.49470073,0.50529927,0.7041087,0.29589128
21,[0.29016623],0.2281056,0.87180156,0.12819846,0.39712736,0.6028726
22,[0.28216696],0.28748763,0.85151917,0.14848088,0.32986057,0.67013943
23,[0.26453963],0.28801078,0.92469853,0.075301446,0.44907516,0.5509248
24,[0.26322243],0.27668792,0.9442169,0.055783093,0.31865805,0.6813419
25,[0.26857337],0.31105047,0.94522583,0.054774147,0.43026337,0.56973666
26,[0.29181334],0.30718675,0.740587,0.259413,0.59699225,0.40300775
27,[0.29267216],0.2342835,0.8104226,0.18957743,0.53647405,0.46352592
28,[0.28607243],0.28249502,0.7986744,0.20132565,0.6469517,0.3530484
29,[0.27274287],0.28084296,0.9203773,0.07962263,0.37870196,0.621298
30,[0.30025128],0.23627001,0.79463035,0.20536965,0.6831111,0.31688896
31,[0.29262716],0.27794608,0.4984487,0.5015512,0.83889735,0.16110264
32,[0.2873244],0.28991112,0.49012646,0.5098735,0.47097644,0.5290235
33,[0.2830092],0.27301297,0.58294576,0.41705427,0.7674284,0.23257156
34,[0.29326004],0.23611766,0.49365613,0.5063438,0.7537817,0.24621831
35,[0.26629382],0.20646974,0.84969664,0.1503034,0.65344244,0.3465575
36,[0.24623373],0.20796946,0.9682104,0.031789612,0.36059853,0.63940144
37,[0.21803682],0.25423756,0.97087985,0.029120145,0.22722216,0.7727778
38,[0.25962678],0.2572868,0.49454942,0.50545055,0.6879438,0.31205615
39,[0.2609599],0.24787754,0.84728295,0.15271704,0.6448903,0.35510966
40,[0.254858],0.24111697,0.9602885,0.039711475,0.40538678,0.59461325
41,[0.2748925],0.27643967,0.4922111,0.50778884,0.6945745,0.30542547
42,[0.25924724],0.29281467,0.93787926,0.062120773,0.3711107,0.6288893
43,[0.27055344],0.27513844,0.93899727,0.06100279,0.37413183,0.62586814
44,[0.26739967],0.28490514,0.9345469,0.065453105,0.47330093,0.5266991
45,[0.29851133],0.24460316,0.49700245,0.5029976,0.86929876,0.13070117
46,[0.27172345],0.22653303,0.8393114,0.16068858,0.7045573,0.29544267
47,[0.24668626],0.22403672,0.94225186,0.05774822,0.36379722,0.6362028
48,[0.24109532],0.20767814,0.9515255,0.048474465,0.31830624,0.6816938
49,[0.23974466],0.20870444,0.9779221,0.022077939,0.26404,0.73596007
50,[0.2475696],0.17993718,0.9566154,0.04338468,0.3683052,0.63169485
51,[0.17017391],0.252804,0.976599,0.023401085,0.11262488,0.8873751
52,[0.24204445],0.2538303,0.49465865,0.50534135,0.5968509,0.40314916
53,[0.21934685],0.25294298,0.9787037,0.02129632,0.23184265,0.76815736
54,[0.24584387],0.24094155,0.97013026,0.02986965,0.27761394,0.722386
55,[0.26160216],0.2505195,0.5080727,0.49192733,0.54578495,0.454215
56,[0.26785278],0.23544884,0.9508644,0.0491356,0.339011,0.660989
57,[0.24999061],0.20716831,0.9581168,0.041883156,0.2599392,0.74006075
58,[0.24344948],0.24780473,0.9684604,0.03153969,0.20252332,0.7974767
59,[0.22512317],0.22501996,0.9717049,0.028295057,0.3094295,0.69057053
60,[0.22760884],0.212343,0.963271,0.036729045,0.24821393,0.75178605
61,[0.2541968],0.17942736,0.4939091,0.50609094,0.74590576,0.2540943
62,[0.21222422],0.27994895,0.97058266,0.02941731,0.20998836,0.7900117
63,[0.22238596],0.25151607,0.9698118,0.030188262,0.32670805,0.6732919
64,[0.25727293],0.24288493,0.93046093,0.06953909,0.32009724,0.6799028
65,[0.2467681],0.29840994,0.9485508,0.051449172,0.325606,0.674394
66,[0.27083966],0.30124065,0.90776646,0.09223356,0.44077766,0.55922234
67,[0.2855932],0.2928644,0.89303946,0.10696053,0.39156303,0.60843694
68,[0.30145597],0.31027907,0.49802622,0.50197375,0.7267825,0.27321753
69,[0.30297217],0.2936425,0.49208447,0.50791556,0.75803024,0.24196973
70,[0.29536754],0.30411446,0.74648297,0.25351706,0.7432438,0.25675613
71,[0.2909674],0.30580965,0.8734722,0.12652779,0.41913286,0.5808672
72,[0.29893374],0.23447895,0.8954032,0.10459684,0.5540842,0.44591582
73,[0.26889554],0.24587467,0.8852137,0.11478628,0.23422022,0.76577985
74,[0.2765691],0.32785273,0.9328281,0.06717185,0.39488012,0.6051198
75,[0.2673556],0.26034936,0.8646298,0.13537017,0.37200922,0.6279908
76,[0.26612782],0.230367,0.9339415,0.06605852,0.32448483,0.6755152
77,[0.27759138],0.2047151,0.779954,0.22004601,0.64371777,0.3562822
78,[0.23941983],0.22036844,0.97176534,0.028234588,0.2766078,0.7233922
79,[0.23647766],0.20526803,0.9079077,0.09209228,0.44916278,0.55083716
80,[0.24910168],0.2810748,0.49634042,0.50365955,0.5749337,0.42506626
81,[0.25762847],0.24940398,0.9695095,0.030490577,0.33687675,0.66312325
82,[0.25461325],0.29882386,0.9428418,0.057158206,0.34908128,0.6509187
83,[0.2968766],0.27166554,0.50116307,0.49883696,0.8407954,0.15920457
84,[0.26870844],0.23429686,0.9002136,0.09978639,0.34128058,0.65871936
85,[0.28767496],0.25983953,0.8432836,0.15671639,0.45081207,0.5491879
86,[0.28507417],0.25251934,0.49214846,0.50785154,0.72538877,0.2746113
87,[0.2452616],0.19806376,0.94914854,0.050851423,0.35686365,0.64313626
88,[0.25688994],0.24609983,0.94538766,0.054612387,0.33349547,0.6665045
