,y_pred,y_true
0,[0.18138993],0.20875713
1,[0.1871774],0.29172307
2,[0.23180673],0.23023951
3,[0.23852046],0.26095754
4,[0.24663219],0.24774659
5,[0.23887536],0.2823715
6,[0.261526],0.3248485
7,[0.28739318],0.27787387
8,[0.24834596],0.26570994
9,[0.24071899],0.23298576
10,[0.23353237],0.19498792
11,[0.2278454],0.21164283
12,[0.21124998],0.25297824
13,[0.22691952],0.20118806
14,[0.22966978],0.21167988
15,[0.20094126],0.25098228
16,[0.23052393],0.24019927
17,[0.23566228],0.3175891
18,[0.2605967],0.2968546
19,[0.2761615],0.25905606
20,[0.2612385],0.3097017
21,[0.28340486],0.2236557
22,[0.25828627],0.28163448
23,[0.24778587],0.284504
24,[0.2555743],0.27214143
25,[0.26239133],0.3062158
26,[0.2612672],0.3023841
27,[0.2881251],0.23023164
28,[0.2535018],0.27713555
29,[0.23694229],0.2767835
30,[0.24982336],0.23330668
31,[0.22424224],0.27468643
32,[0.24208619],0.28380197
33,[0.25495416],0.2677324
34,[0.25805074],0.2311987
35,[0.22691214],0.20373598
36,[0.20877866],0.2020765
37,[0.20805131],0.24989292
38,[0.23330677],0.25260213
39,[0.2442039],0.24270192
40,[0.23982494],0.23542204
41,[0.23563948],0.2737745
42,[0.23885635],0.28596127
43,[0.2616738],0.2693651
44,[0.2612568],0.28173605
45,[0.24662007],0.23862305
46,[0.23939376],0.22339958
47,[0.2545202],0.22129485
48,[0.22926469],0.21038595
49,[0.22523764],0.20990676
50,[0.20360212],0.19096896
51,[0.1999675],0.25041404
52,[0.22287151],0.2494523
53,[0.22718224],0.24713805
54,[0.21720558],0.24041831
55,[0.23379137],0.24554959
56,[0.23926735],0.2308192
57,[0.24507095],0.20503518
58,[0.24094278],0.24324724
59,[0.20928174],0.2213639
60,[0.23081009],0.2082673
61,[0.22017018],0.17813894
62,[0.20630887],0.27368328
63,[0.21871538],0.24685284
64,[0.2356801],0.23979536
65,[0.23366146],0.29530746
66,[0.25738305],0.29854286
67,[0.27290836],0.29005927
68,[0.27179337],0.30719903
69,[0.28238454],0.2918404
70,[0.26333195],0.3025811
71,[0.27401555],0.30513534
72,[0.282074],0.233625
73,[0.23155524],0.24577996
74,[0.23965959],0.3253509
75,[0.25649208],0.25905472
76,[0.2457408],0.22993052
77,[0.23178503],0.20513266
78,[0.20858139],0.21926418
79,[0.23729005],0.20457914
80,[0.21891592],0.28014547
81,[0.24951965],0.24978381
82,[0.24026315],0.29788515
83,[0.25164208],0.26985922
84,[0.25905818],0.23378196
85,[0.25158033],0.25896353
86,[0.2404747],0.25038967
87,[0.25449747],0.19635928
88,[0.22062],0.24594328
89,[0.224024],0.25014117
90,[0.22669372],0.22619677
91,[0.2294136],0.26468474
92,[0.23522814],0.2295062
93,[0.2324274],0.23187304
94,[0.22499236],0.2212559
95,[0.21356511],0.19465712
96,[0.20829621],0.16333994
97,[0.18920334],0.18964127
98,[0.1815952],0.12401277
99,[0.17152567],0.12619121
100,[0.14601937],0.11962418
101,[0.16261812],0.06494562
102,[0.1255903],0.05326496
103,[0.10219053],0.05310695
104,[0.08685144],0.07830666
105,[0.07125864],0.07698065
106,[0.09096203],0.07170695
107,[0.10430081],0.076208875
108,[0.08374394],0.05390781
109,[0.08196779],0.061645135
110,[0.07474361],0.060109526
111,[0.0793964],0.060466185
112,[0.06641553],0.041747198
113,[0.04540379],0.040482968
114,[0.03797302],0.038463533
115,[0.04387452],0.02354084
116,[0.02992234],0.03182912
117,[0.04713765],0.03475915
118,[0.05476399],0.035128325
119,[0.0299545],0.0077769384
120,[0.05389224],0.023915634
121,[0.03203413],0.044012204
122,[0.04022322],0.057159036
123,[0.06186737],0.057936445
124,[0.04778834],0.08846933
125,[0.08614615],0.09103209
126,[0.12214556],0.04494989
127,[0.06321394],0.08875653
128,[0.10099349],0.11277528
129,[0.12152466],0.10694142
130,[0.1255411],0.38058087
131,[0.22825772],0.08487497
132,[0.17476703],0.07387085
133,[0.14587167],0.09399912
134,[0.11289415],0.119122505
135,[0.12552036],0.14158091
136,[0.13133365],0.17979395
137,[0.14045538],0.16260752
138,[0.15353546],0.120349005
139,[0.13732734],0.16241351
140,[0.13921814],0.16431755
141,[0.14212088],0.17641076
142,[0.14869379],0.18725559
143,[0.18593203],0.17125145
144,[0.18546055],0.16548067
145,[0.15020397],0.1885773
146,[0.19094886],0.22019988
147,[0.18220992],0.19183287
148,[0.18625255],0.22537604
149,[0.20744501],0.26932743
150,[0.23927309],0.2804974
151,[0.24819624],0.24159235
152,[0.24797988],0.26841524
153,[0.23637006],0.24055287
154,[0.23074812],0.24373838
155,[0.22874527],0.3342635
156,[0.25812235],0.24300262
157,[0.25565207],0.21502268
158,[0.22557409],0.22341338
159,[0.22702207],0.2483576
160,[0.22899777],0.25462517
161,[0.24396089],0.2488957
162,[0.2208744],0.28226545
163,[0.23436357],0.21998268
164,[0.24152401],0.25844464
165,[0.23327272],0.3097625
166,[0.25820678],0.2740851
167,[0.25826585],0.26960835
168,[0.24820529],0.2671986
169,[0.26156586],0.24343824
170,[0.246965],0.2944523
171,[0.26964882],0.2964762
172,[0.26873124],0.33937195
173,[0.2932187],0.28817466
174,[0.26766443],0.27093506
175,[0.25182194],0.24495766
176,[0.24534972],0.23480296
177,[0.23394728],0.26873916
178,[0.24765752],0.21806735
179,[0.22411554],0.2129226
