,y_pred,y_true
0,[0.16717684],0.20777121
1,[0.18149045],0.2857958
2,[0.25026816],0.2286874
3,[0.23881182],0.25769794
4,[0.25899917],0.24509841
5,[0.25104952],0.27994815
6,[0.26896447],0.3208016
7,[0.27894264],0.2725414
8,[0.2684813],0.26236132
9,[0.26361158],0.22945204
10,[0.25654203],0.19244018
11,[0.23320626],0.20815274
12,[0.22686325],0.24761033
13,[0.23897555],0.19675264
14,[0.20797053],0.20669171
15,[0.20564479],0.24657983
16,[0.23355214],0.23620543
17,[0.23617704],0.31378347
18,[0.26993296],0.29183462
19,[0.2816927],0.25472856
20,[0.25713888],0.30422536
21,[0.28552288],0.21854329
22,[0.24625298],0.274456
23,[0.26227564],0.28063044
24,[0.27155992],0.26682013
25,[0.28088352],0.30043697
26,[0.26814064],0.29665616
27,[0.28118744],0.22567064
28,[0.26980546],0.2706601
29,[0.25425434],0.2721421
30,[0.27788383],0.23027647
31,[0.24493493],0.2711762
32,[0.2748676],0.27625924
33,[0.27136493],0.26138237
34,[0.25921467],0.22541344
35,[0.24985132],0.20107377
36,[0.23031686],0.19496119
37,[0.22049513],0.24488959
38,[0.22769307],0.24711522
39,[0.23299639],0.23653743
40,[0.24053566],0.2285361
41,[0.2419399],0.27110413
42,[0.2545817],0.27736557
43,[0.27622068],0.26231766
44,[0.29039833],0.27834302
45,[0.27247784],0.23133
46,[0.25357673],0.22014418
47,[0.2556242],0.21859494
48,[0.23622344],0.21538854
49,[0.22337456],0.21278667
50,[0.23458299],0.20774058
51,[0.21576779],0.2481668
52,[0.23608032],0.24440262
53,[0.24709292],0.24007934
54,[0.23858659],0.24081883
55,[0.24448133],0.23967093
56,[0.2556015],0.22544253
57,[0.23460144],0.20321819
58,[0.2329663],0.23795378
59,[0.23510401],0.2173745
60,[0.23495264],0.2037057
61,[0.21980084],0.17755368
62,[0.204708],0.26593488
63,[0.24458517],0.24140474
64,[0.24219327],0.2365773
65,[0.23473115],0.29198802
66,[0.25259164],0.2957893
67,[0.2829348],0.28716698
68,[0.2941762],0.30389336
69,[0.285936],0.2903602
70,[0.28275982],0.30146378
71,[0.29872492],0.3052258
72,[0.30564553],0.23356926
73,[0.2769271],0.24677688
74,[0.24946785],0.32283357
75,[0.26423383],0.2583394
76,[0.27174127],0.23046914
77,[0.25972876],0.206913
78,[0.23643826],0.21887696
79,[0.21134539],0.20479974
80,[0.20900121],0.27991372
81,[0.25422174],0.251444
82,[0.24971196],0.29761356
83,[0.26658818],0.26840603
84,[0.2862558],0.23420423
85,[0.26022682],0.25883877
86,[0.25793278],0.24850956
87,[0.27133682],0.19515982
88,[0.24422593],0.24685273
89,[0.25000724],0.2506938
90,[0.23865856],0.22422525
91,[0.25440398],0.26773608
92,[0.24761477],0.22985783
93,[0.24871822],0.23156685
94,[0.25802663],0.22355321
95,[0.24941297],0.19684958
96,[0.21300113],0.16314119
97,[0.1975803],0.19088396
98,[0.17491746],0.12500036
99,[0.15866375],0.12594742
100,[0.12729618],0.12054582
101,[0.12559012],0.06610641
102,[0.10766872],0.053364247
103,[0.08084829],0.054020226
104,[0.08110141],0.07978648
105,[0.07882386],0.07721801
106,[0.07659961],0.07311541
107,[0.07655659],0.077791676
108,[0.09160367],0.0537221
109,[0.08234135],0.062199637
110,[0.06849989],0.06161043
111,[0.07959571],0.05983135
112,[0.0716067],0.042102486
113,[0.05469711],0.041079
114,[0.05983871],0.03818497
115,[0.0532404],0.024520516
116,[0.03959648],0.032826394
117,[0.05539486],0.034650058
118,[0.0503675],0.035590693
119,[0.04415368],0.009301439
120,[0.03867105],0.023873135
121,[0.04715812],0.042847216
122,[0.05408144],0.05880359
123,[0.05666881],0.056641906
124,[0.06670331],0.08820425
125,[0.06464288],0.0903433
126,[0.10354279],0.044634312
127,[0.08690676],0.08905019
128,[0.09680802],0.11503011
129,[0.1148686],0.10693997
130,[0.12367224],0.3813653
131,[0.23458669],0.08633055
132,[0.1863184],0.07392472
133,[0.135579],0.09545922
134,[0.12167961],0.11954273
135,[0.11219047],0.14192745
136,[0.12645808],0.18012533
137,[0.15576252],0.16210532
138,[0.15720578],0.12099837
139,[0.14740178],0.16293135
140,[0.14794065],0.16343233
141,[0.15728739],0.17509496
142,[0.16935329],0.18701434
143,[0.18582588],0.1699231
144,[0.16644196],0.16452038
145,[0.17146237],0.18755999
146,[0.167282],0.21849272
147,[0.19968937],0.18991101
148,[0.19544362],0.22365382
149,[0.21777289],0.26841837
150,[0.25060168],0.2822697
151,[0.24507919],0.24105072
152,[0.27206454],0.26591286
153,[0.25505015],0.23829931
154,[0.2588809],0.24316177
155,[0.24429257],0.32701683
156,[0.26512584],0.24356538
157,[0.26696908],0.21462259
158,[0.24855588],0.22400635
159,[0.230295],0.24673381
160,[0.25804716],0.2510032
161,[0.25595325],0.2461623
162,[0.2565749],0.27787632
163,[0.26517066],0.21513537
164,[0.2556052],0.25449774
165,[0.24851532],0.30230802
166,[0.2741701],0.2728983
167,[0.27400616],0.26507017
168,[0.28956622],0.26397672
169,[0.27368766],0.24100065
170,[0.24589388],0.2951625
171,[0.26221466],0.29148805
172,[0.27643073],0.33454087
173,[0.28073817],0.28418687
174,[0.29347974],0.26866752
175,[0.26831418],0.24262953
176,[0.2807514],0.23247522
177,[0.26430497],0.26761764
178,[0.25290197],0.21781042
179,[0.2447232],0.2127763
180,[0.22830267],0.20763075
181,[0.22507659],0.24164155
182,[0.22126417],0.23128167
183,[0.23912254],0.25487334
184,[0.25172475],0.22990894
185,[0.25128692],0.22743419
186,[0.26523042],0.30262128
187,[0.25092524],0.27086258
188,[0.26650953],0.23845321
189,[0.25200164],0.23745981
190,[0.2615444],0.25967017
191,[0.2663049],0.22935674
192,[0.25451696],0.23475364
193,[0.2392474],0.25045705
194,[0.237513],0.20275387
195,[0.24034022],0.26715595
196,[0.25462386],0.30002916
197,[0.25979343],0.22915825
198,[0.2531387],0.24965799
199,[0.2644674],0.24877542
200,[0.24786893],0.24321395
201,[0.24861924],0.24871889
202,[0.23813401],0.2614459
203,[0.25768426],0.23985821
204,[0.25954223],0.22222567
205,[0.23755783],0.28196445
206,[0.2595526],0.33242705
207,[0.28509116],0.33763295
208,[0.3092081],0.2188425
209,[0.28065515],0.20915419
210,[0.2552436],0.24612087
211,[0.2544947],0.22634816
212,[0.2564462],0.30700752
213,[0.261933],0.2541975
214,[0.26620558],0.26877138
215,[0.2584364],0.2599715
216,[0.26352414],0.25986013
217,[0.25508216],0.2650917
218,[0.25976172],0.24439672
219,[0.25907043],0.2473219
220,[0.2471911],0.2745104
221,[0.26533288],0.19905582
222,[0.23673046],0.20251003
223,[0.2258501],0.20558801
224,[0.21326178],0.1991064
225,[0.21555391],0.20793155
226,[0.19754328],0.21835923
227,[0.212847],0.19709334
228,[0.1911448],0.1767819
229,[0.17845151],0.17228386
230,[0.16160738],0.14693516
231,[0.1499091],0.14957145
232,[0.14163108],0.13359089
233,[0.13159461],0.11837986
234,[0.12548189],0.117791176
235,[0.11982841],0.11442092
236,[0.11763969],0.09620233
237,[0.108291],0.11175671
238,[0.10544516],0.08682564
239,[0.0990606],0.2147134
240,[0.13568778],0.035600945
241,[0.10644017],0.10810284
242,[0.11442357],0.045969963
243,[0.08812795],0.047501445
244,[0.06597249],0.05768265
245,[0.06805587],0.081883505
246,[0.07951096],0.052685693
247,[0.07624702],0.07778731
248,[0.08232719],0.06374511
249,[0.07632092],0.017079353
250,[0.05867858],0.08415869
251,[0.07209118],0.079741806
252,[0.06810818],0.028893247
253,[0.06733649],0.03870909
254,[0.05072605],0.045999512
255,[0.04704655],0.025831893
256,[0.04781007],0.051120818
257,[0.0453972],0.07669063
258,[0.07017053],0.05794041
259,[0.06413801],0.062139347
260,[0.06808369],0.06058471
261,[0.07170973],0.03610407
262,[0.06364885],0.06878999
263,[0.05609367],0.08466497
264,[0.07067037],0.037259936
265,[0.06888864],0.07668474
266,[0.06453801],0.057388842
267,[0.06459171],0.046084583
268,[0.07931991],0.11528513
269,[0.087756],0.14686623
270,[0.1089108],0.11979304
271,[0.13156717],0.15219262
272,[0.13705494],0.15890509
273,[0.15708771],0.11927533
274,[0.15345658],0.13498786
275,[0.13180736],0.14676514
276,[0.15336262],0.16760871
277,[0.15814498],0.17258465
278,[0.15250966],0.1748496
279,[0.15807423],0.09557007
280,[0.13379495],0.12018044
281,[0.14497152],0.11649813
282,[0.12347934],0.078409985
283,[0.10994425],0.09835854
284,[0.11388987],0.09753361
285,[0.11301182],0.07455166
286,[0.10889791],0.102689356
287,[0.12317191],0.08804548
288,[0.109479],0.08775169
289,[0.10704217],0.103655264
290,[0.11283199],0.122757986
291,[0.11592798],0.0982628
292,[0.1148758],0.1273928
293,[0.12386759],0.12525915
294,[0.12822393],0.079713285
295,[0.12627442],0.11729932
296,[0.13090532],0.13258621
297,[0.1268648],0.103014395
298,[0.12158849],0.0924796
299,[0.11613634],0.10464819
300,[0.10846042],0.09997995
301,[0.11282103],0.10428436
302,[0.11129017],0.09824024
303,[0.11349036],0.12615135
304,[0.11092428],0.12882207
305,[0.1202362],0.090436384
306,[0.1137878],0.09170739
307,[0.10854737],0.10419983
308,[0.09856956],0.1198758
309,[0.12244727],0.13847052
310,[0.13282298],0.12913847
311,[0.12592822],0.17920941
312,[0.14051303],0.15396407
313,[0.15206662],0.15786222
314,[0.15543346],0.16334024
315,[0.15341955],0.13675882
316,[0.14657317],0.15617743
317,[0.14577897],0.12103443
318,[0.13832861],0.137856
319,[0.12929519],0.14207596
320,[0.14139965],0.17490178
321,[0.1453491],0.15788484
322,[0.1513715],0.16022584
323,[0.14923315],0.1291078
324,[0.13723652],0.1611157
325,[0.14084919],0.17259607
326,[0.15337658],0.14425159
327,[0.14187849],0.19728178
328,[0.16160929],0.21327183
329,[0.17851135],0.22190917
