,y_pred,y_true
0,[0.18155852],0.20937483
1,[0.20475441],0.29401135
2,[0.25067067],0.23104446
3,[0.26917782],0.262339
4,[0.2666264],0.24892233
5,[0.26488972],0.28345776
6,[0.26388946],0.3264783
7,[0.30015707],0.27996248
8,[0.29899353],0.26712036
9,[0.28560883],0.2344714
10,[0.25482795],0.19614772
11,[0.24879663],0.21312095
12,[0.2157033],0.2550878
13,[0.24975137],0.20299505
14,[0.23946553],0.21367331
15,[0.22254255],0.2527604
16,[0.24909396],0.24184059
17,[0.25100082],0.31913847
18,[0.26578242],0.29882902
19,[0.27838242],0.26080555
20,[0.2791823],0.31182855
21,[0.30442283],0.22568764
22,[0.28724208],0.2843567
23,[0.27596235],0.28608835
24,[0.2782287],0.27422822
25,[0.27533907],0.30844796
26,[0.29044297],0.30460012
27,[0.2932842],0.23207156
28,[0.2764216],0.27961755
29,[0.25443834],0.27863473
30,[0.26803198],0.234619
31,[0.26825735],0.27614927
32,[0.2580732],0.2866488
33,[0.28209645],0.27017456
34,[0.28350878],0.23345949
35,[0.2608494],0.20493208
36,[0.23457427],0.20480506
37,[0.22495343],0.25187814
38,[0.23687637],0.25475276
39,[0.25833848],0.2450891
40,[0.24899761],0.23805998
41,[0.25602674],0.27494878
42,[0.25396854],0.2891695
43,[0.27709785],0.27204663
44,[0.279575],0.2831561
45,[0.28139764],0.24139987
46,[0.25318503],0.2247928
47,[0.252368],0.22249778
48,[0.23546515],0.20894308
49,[0.21589552],0.2091942
50,[0.22057387],0.1854844
51,[0.20833883],0.25145096
52,[0.21787015],0.25145364
53,[0.24215314],0.24983127
54,[0.25916913],0.24054794
55,[0.2704349],0.24783744
56,[0.2575469],0.23293953
57,[0.25263122],0.20594011
58,[0.23715924],0.24533461
59,[0.25044733],0.22301035
60,[0.23783517],0.21011518
61,[0.21404092],0.17862962
62,[0.19523974],0.27660435
63,[0.23873512],0.2489921
64,[0.251579],0.24116997
65,[0.2385991],0.29669744
66,[0.2770288],0.29973704
67,[0.28790995],0.2913041
68,[0.29076153],0.30858004
69,[0.29377088],0.2925989
70,[0.28176954],0.30321097
71,[0.28512064],0.30534887
72,[0.29042825],0.23391397
73,[0.2774449],0.24570258
74,[0.2543163],0.3264544
75,[0.27481842],0.25956166
76,[0.2886101],0.23001634
77,[0.24985221],0.20480008
78,[0.23251785],0.21967225
79,[0.22957525],0.20478325
80,[0.22371964],0.2804786
81,[0.24154523],0.24947684
82,[0.24094823],0.29822576
83,[0.26821035],0.27061617
84,[0.2753267],0.2339065
85,[0.2616347],0.25926733
86,[0.2574576],0.25130033
87,[0.24749765],0.19705479
88,[0.23580971],0.2458959
89,[0.24257305],0.25021505
90,[0.23285775],0.22714736
91,[0.24158834],0.26389396
92,[0.261438],0.22965647
93,[0.24798496],0.23224874
94,[0.24399197],0.22073977
95,[0.23254631],0.19418646
96,[0.22105725],0.16370286
97,[0.19834916],0.18949907
98,[0.18820578],0.123981416
99,[0.1485429],0.12658268
100,[0.13906483],0.11961709
101,[0.13008861],0.06487551
102,[0.09619502],0.053564087
103,[0.0932671],0.05312611
104,[0.07109793],0.07812208
105,[0.07051014],0.07722393
106,[0.0771633],0.07154925
107,[0.08315177],0.07598962
108,[0.08171614],0.05430475
109,[0.07857816],0.061784714
110,[0.06741534],0.05992411
111,[0.07160883],0.061015308
112,[0.06071376],0.04196231
113,[0.05717809],0.040615723
114,[0.05617198],0.038897872
115,[0.05322541],0.023547575
116,[0.04930225],0.031826884
117,[0.0457917],0.035136476
118,[0.03865023],0.035308927
119,[0.04130157],0.0076018274
120,[0.04788908],0.024273857
121,[0.03726608],0.044749513
122,[0.04530394],0.056925237
123,[0.05547908],0.05871339
124,[0.06120914],0.0888814
125,[0.07142997],0.09158902
126,[0.08890869],0.04539466
127,[0.07006603],0.08897631
128,[0.07801731],0.11231196
129,[0.09211488],0.10725632
130,[0.10877517],0.3805291
131,[0.23222609],0.08469641
132,[0.20114693],0.07417837
133,[0.14794685],0.09381579
134,[0.11651624],0.11928804
135,[0.11260749],0.14176388
136,[0.1217442],0.17996867
137,[0.15848647],0.16307507
138,[0.16211869],0.1204353
139,[0.17055193],0.16253023
140,[0.15412982],0.16491629
141,[0.17732237],0.17715333
142,[0.17561938],0.18762471
143,[0.1840373],0.17200015
144,[0.20176482],0.16610478
145,[0.18154746],0.1892129
146,[0.18135238],0.22106163
147,[0.2001041],0.19277851
148,[0.21050312],0.22624119
149,[0.22192502],0.2698974
150,[0.24805151],0.280141
151,[0.26441196],0.24204566
152,[0.25766227],0.26953363
153,[0.27232724],0.24159543
154,[0.27775693],0.24420299
