,y_pred,y_true
0,[0.18699338],0.21488294
1,[0.2160495],0.2948028
2,[0.26601312],0.23502967
3,[0.25501218],0.2660718
4,[0.25367132],0.2534202
5,[0.27324072],0.28677455
6,[0.27727684],0.328196
7,[0.28462487],0.28036582
8,[0.3002574],0.27015936
9,[0.28653353],0.23716351
10,[0.2712359],0.200145
11,[0.25219622],0.2158722
12,[0.24619049],0.2586367
13,[0.25072727],0.20405057
14,[0.23288678],0.21637008
15,[0.2373802],0.2540152
16,[0.25324777],0.2443501
17,[0.25992286],0.32283843
18,[0.29453233],0.299822
19,[0.28670081],0.26287922
20,[0.27503082],0.3136937
21,[0.31034112],0.22736084
22,[0.27759764],0.2842058
23,[0.27988684],0.28810567
24,[0.27200887],0.27575687
25,[0.29238793],0.31141922
26,[0.27348587],0.31217882
27,[0.2936668],0.23670939
28,[0.2702226],0.283317
29,[0.2857937],0.2868611
30,[0.28800473],0.24193785
31,[0.27453652],0.28400493
32,[0.28123578],0.29131848
33,[0.29694],0.27419096
34,[0.27817124],0.24438941
35,[0.2672043],0.22511396
36,[0.26134345],0.21282056
37,[0.2417124],0.25661612
38,[0.25501356],0.2614066
39,[0.2672717],0.24893966
40,[0.25114194],0.24184993
41,[0.26888055],0.28492418
42,[0.27567706],0.2921802
43,[0.27530417],0.27843478
44,[0.2912577],0.30014542
45,[0.29242033],0.24439177
46,[0.27507052],0.23178577
47,[0.26950368],0.22924545
48,[0.2455423],0.2306712
49,[0.24391004],0.22816724
50,[0.2556954],0.22704542
51,[0.23690172],0.2587828
52,[0.24864382],0.2579151
53,[0.25646895],0.25360626
54,[0.24764015],0.25193578
55,[0.2613898],0.25165546
56,[0.25997064],0.2412082
57,[0.26871055],0.21235758
58,[0.2596244],0.24760789
59,[0.24558483],0.22839049
60,[0.2418897],0.21483836
61,[0.23599695],0.18742651
62,[0.22400841],0.2779087
63,[0.25469622],0.25420028
64,[0.26276475],0.24870038
65,[0.2666404],0.3059974
66,[0.2842381],0.30821797
67,[0.28914633],0.29702184
68,[0.28841767],0.31513473
69,[0.29520494],0.3016694
70,[0.28919062],0.31498882
71,[0.28777853],0.31381053
72,[0.29283717],0.2420891
73,[0.27283993],0.25367796
74,[0.27955377],0.3312814
75,[0.28008547],0.2712753
76,[0.2720176],0.23747507
77,[0.2760665],0.21682194
78,[0.2563672],0.22684914
79,[0.23769833],0.21236676
80,[0.22399703],0.29106802
81,[0.24597791],0.26652238
82,[0.25214583],0.30876833
83,[0.28508747],0.28035542
84,[0.28136054],0.24665424
85,[0.25686848],0.26691225
86,[0.2697616],0.26297423
87,[0.27629304],0.2070066
88,[0.25458798],0.25567046
89,[0.25372726],0.26708338
90,[0.26468545],0.2344813
91,[0.2667273],0.27639672
92,[0.2679258],0.2403715
93,[0.2538087],0.24050876
94,[0.2593602],0.23271087
95,[0.24090584],0.20572874
96,[0.23731348],0.17089868
97,[0.1921986],0.20030299
98,[0.20919514],0.13204092
99,[0.15790032],0.13098636
100,[0.14998572],0.12636214
101,[0.12933896],0.0700058
102,[0.11564632],0.057580955
103,[0.1023385],0.0558896
104,[0.07736274],0.08202233
105,[0.0856334],0.07817679
106,[0.08344953],0.073597394
107,[0.07321748],0.07883715
108,[0.08692211],0.053771786
109,[0.07245623],0.062716566
110,[0.07854404],0.06181752
111,[0.06897599],0.06019395
112,[0.06454743],0.043321796
113,[0.05541011],0.04209786
114,[0.05490749],0.039464958
115,[0.04955361],0.024842732
116,[0.04594114],0.03437855
117,[0.0441792],0.035319857
118,[0.0684385],0.0370915
119,[0.05099203],0.010430627
120,[0.03017989],0.025011636
121,[0.04472995],0.044431485
122,[0.03419956],0.060257398
123,[0.05449228],0.05864375
124,[0.05246927],0.08897612
125,[0.07059728],0.09372204
126,[0.10904382],0.046287797
127,[0.10399972],0.092081286
128,[0.09893993],0.11717116
129,[0.11138918],0.1072486
130,[0.12009285],0.3801418
131,[0.22057898],0.0895528
132,[0.18309836],0.076286875
133,[0.14690343],0.09746397
134,[0.12664963],0.12258523
135,[0.13207492],0.14483786
136,[0.13577165],0.18230054
137,[0.14918002],0.16503817
138,[0.17622945],0.12307506
139,[0.15608777],0.16517076
140,[0.16533905],0.16751245
141,[0.16720591],0.177593
142,[0.16793515],0.19052917
143,[0.18859695],0.17341197
144,[0.18387988],0.17022339
145,[0.20078093],0.19175643
146,[0.1791123],0.2238929
147,[0.21875261],0.19874308
148,[0.22270815],0.23382583
149,[0.23479812],0.27534303
150,[0.2702806],0.29318827
151,[0.28465727],0.24777842
152,[0.2750952],0.27261618
153,[0.27882344],0.24726567
154,[0.25043815],0.24953818
155,[0.26588076],0.3356732
156,[0.27620143],0.24893123
157,[0.2746409],0.2249983
158,[0.26848444],0.23020107
159,[0.26204562],0.25593036
160,[0.24729382],0.2579787
161,[0.26208583],0.25224677
162,[0.27852258],0.2866844
163,[0.27578524],0.22262573
164,[0.27239537],0.25997505
165,[0.26589838],0.31141236
166,[0.29374108],0.28383553
167,[0.27707782],0.2902226
168,[0.2963224],0.27325615
169,[0.28436628],0.25192165
170,[0.27663293],0.3075021
171,[0.289364],0.30153888
172,[0.28786397],0.34602728
173,[0.30164838],0.29559165
174,[0.29688147],0.27825364
175,[0.28563496],0.25778908
176,[0.25912127],0.24137878
177,[0.2602423],0.2741336
178,[0.26589936],0.2290563
179,[0.25590214],0.21992508
180,[0.24221061],0.21932316
181,[0.24552031],0.2524786
182,[0.2479986],0.23783955
183,[0.23381643],0.26129922
184,[0.26778612],0.23723233
185,[0.24002202],0.23361346
186,[0.25065044],0.3081378
187,[0.28446645],0.2790824
188,[0.28070864],0.2441116
189,[0.2737647],0.24204907
190,[0.26544586],0.26710516
191,[0.26515868],0.23570603
192,[0.27020454],0.23975265
193,[0.26262435],0.2629264
194,[0.27259517],0.21831775
195,[0.24455859],0.28347555
196,[0.26228738],0.32317984
197,[0.2834869],0.23496878
198,[0.2654517],0.25488034
199,[0.2690704],0.254514
200,[0.2699036],0.24870807
